time	V(n002)
3.410000000000000e+002	2.697983e+000
3.410187495787922e+002	2.699034e+000
3.410437490171818e+002	2.700936e+000
3.411000000000000e+002	2.706268e+000
3.411299993260675e+002	2.710053e+000
3.412000000000000e+002	2.719770e+000
3.412239994608540e+002	2.722321e+000
3.412559987419926e+002	2.723770e+000
3.413000000000000e+002	2.723691e+000
3.413191995686832e+002	2.722355e+000
3.413447989935941e+002	2.720152e+000
3.414000000000000e+002	2.714599e+000
3.414240129395041e+002	2.712016e+000
3.414560301921763e+002	2.709086e+000
3.415000000000000e+002	2.705606e+000
3.416000000000000e+002	2.699713e+000
3.416236894519010e+002	2.698693e+000
3.416552753877689e+002	2.697839e+000
3.417000000000000e+002	2.697183e+000
3.417063171871736e+002	2.697479e+000
3.417189515615207e+002	2.698697e+000
3.417442203102151e+002	2.703990e+000
3.417947578076038e+002	2.720116e+000
3.418000000000000e+002	2.722262e+000
3.418100000000000e+002	2.728823e+000
3.418300000000000e+002	2.745736e+000
3.418700000000000e+002	2.791239e+000
3.419000000000000e+002	2.833149e+000
3.419240000000000e+002	2.867251e+000
3.419560000000000e+002	2.901738e+000
3.420000000000000e+002	2.937520e+000
3.420064000000000e+002	2.940012e+000
3.420192000000000e+002	2.943630e+000
3.420448000000000e+002	2.944644e+000
3.420960000000000e+002	2.934757e+000
3.421000000000000e+002	2.933220e+000
3.421080000000002e+002	2.929886e+000
3.421240000000005e+002	2.924971e+000
3.421560000000011e+002	2.921834e+000
3.422000000000000e+002	2.925850e+000
3.422192000000003e+002	2.931587e+000
3.422448000000009e+002	2.938206e+000
3.423000000000000e+002	2.950514e+000
3.423079999999964e+002	2.952766e+000
3.423239999999892e+002	2.959031e+000
3.423559999999748e+002	2.978278e+000
3.424000000000000e+002	3.013107e+000
3.424191999999914e+002	3.031780e+000
3.424447999999798e+002	3.054499e+000
3.425000000000000e+002	3.099334e+000
3.425080000000864e+002	3.099224e+000
3.425240000002593e+002	3.086596e+000
3.425560000006051e+002	3.014023e+000
3.426000000000000e+002	2.855324e+000
3.426192000002075e+002	2.778361e+000
3.426448000004841e+002	2.727565e+000
3.426960000010373e+002	2.712553e+000
3.427000000000000e+002	2.716933e+000
3.427239999937761e+002	2.763771e+000
3.427559999854776e+002	2.820393e+000
3.428000000000000e+002	2.892070e+000
3.428063999983403e+002	2.897610e+000
3.428191999950209e+002	2.900564e+000
3.428447999883821e+002	2.869493e+000
3.428959999751044e+002	2.736519e+000
3.429000000000000e+002	2.721587e+000
3.429080000497911e+002	2.692040e+000
3.429240001493733e+002	2.647341e+000
3.429560003485378e+002	2.612837e+000
3.430000000000000e+002	2.633736e+000
3.430192001194987e+002	2.677100e+000
3.430448002788303e+002	2.729864e+000
3.431000000000000e+002	2.833986e+000
3.431079988050132e+002	2.842183e+000
3.431239964150394e+002	2.847715e+000
3.431559916350919e+002	2.817348e+000
3.432000000000000e+002	2.723979e+000
3.432191971320315e+002	2.669877e+000
3.432447933080735e+002	2.628711e+000
3.432959856601576e+002	2.598129e+000
3.433000000000000e+002	2.599063e+000
3.433080286796849e+002	2.606820e+000
3.433240860390548e+002	2.624778e+000
3.433562007577944e+002	2.669974e+000
3.434000000000000e+002	2.743073e+000
3.434064229437479e+002	2.753480e+000
3.434192688312438e+002	2.769212e+000
3.434449606062355e+002	2.777546e+000
3.434963441562189e+002	2.750076e+000
3.435000000000000e+002	2.745545e+000
3.435219350626865e+002	2.713142e+000
3.435511818129351e+002	2.681374e+000
3.436000000000000e+002	2.643346e+000
3.436058493500498e+002	2.642382e+000
3.436175480501492e+002	2.643199e+000
3.436409454503481e+002	2.657401e+000
3.436877402507458e+002	2.712195e+000
3.437000000000000e+002	2.732306e+000
3.437093589600796e+002	2.747864e+000
3.437280768802387e+002	2.771790e+000
3.437655127205569e+002	2.796046e+000
3.438000000000000e+002	2.798964e+000
3.438074871680636e+002	2.793902e+000
3.438224615041909e+002	2.781538e+000
3.438524101764455e+002	2.747701e+000
3.439000000000000e+002	2.680760e+000
3.439059897344509e+002	2.672365e+000
3.439179692033527e+002	2.660192e+000
3.439419281411564e+002	2.656937e+000
3.439898460167637e+002	2.693666e+000
3.440000000000000e+002	2.709049e+000
3.440095835751214e+002	2.726769e+000
3.440287507253644e+002	2.756943e+000
3.440670850258503e+002	2.800401e+000
3.441000000000000e+002	2.824778e+000
3.441076668600972e+002	2.824788e+000
3.441230005802916e+002	2.819667e+000
3.441536680206802e+002	2.789021e+000
3.442000000000000e+002	2.714710e+000
3.442061334880777e+002	2.702798e+000
3.442184004642332e+002	2.684540e+000
3.442429344165441e+002	2.673424e+000
3.442920023211660e+002	2.702016e+000
3.443000000000000e+002	2.713522e+000
3.443294407427732e+002	2.769199e+000
3.443686950664707e+002	2.834066e+000
3.444000000000000e+002	2.880312e+000
3.444078508647395e+002	2.886989e+000
3.444235525942185e+002	2.892980e+000
3.444549560531765e+002	2.876372e+000
3.445000000000000e+002	2.815366e+000
3.445062806917916e+002	2.802967e+000
3.445188420753748e+002	2.783621e+000
3.445439648425412e+002	2.769771e+000
3.445942103768740e+002	2.790586e+000
3.446000000000000e+002	2.797587e+000
3.446300000000000e+002	2.847251e+000
3.446700000000000e+002	2.907053e+000
3.447000000000000e+002	2.948389e+000
3.447080000000000e+002	2.955040e+000
3.447240000000000e+002	2.961136e+000
3.447560000000000e+002	2.945842e+000
3.448000000000000e+002	2.890591e+000
3.448192000000000e+002	2.858443e+000
3.448448000000000e+002	2.837940e+000
3.448960000000000e+002	2.834287e+000
3.449000000000000e+002	2.836398e+000
3.449240000000001e+002	2.860811e+000
3.449560000000002e+002	2.896196e+000
3.450000000000000e+002	2.947852e+000
3.450064000000000e+002	2.954043e+000
3.450192000000001e+002	2.962435e+000
3.450448000000002e+002	2.961064e+000
3.450960000000005e+002	2.923543e+000
3.451000000000000e+002	2.918381e+000
3.451079999999992e+002	2.906898e+000
3.451239999999974e+002	2.888207e+000
3.451559999999939e+002	2.867131e+000
3.452000000000000e+002	2.858452e+000
3.452063999999993e+002	2.861382e+000
3.452191999999979e+002	2.868470e+000
3.452447999999951e+002	2.888233e+000
3.453000000000000e+002	2.943074e+000
3.453080000000210e+002	2.950962e+000
3.453240000000629e+002	2.961835e+000
3.453560000001467e+002	2.964880e+000
3.454000000000000e+002	2.945783e+000
3.454192000000502e+002	2.927747e+000
3.454448000001173e+002	2.909698e+000
3.454960000002515e+002	2.883620e+000
3.455000000000000e+002	2.882226e+000
3.455079999994971e+002	2.881842e+000
3.455239999984913e+002	2.884241e+000
3.455559999964796e+002	2.901116e+000
3.456000000000000e+002	2.939353e+000
3.456063999995977e+002	2.946314e+000
3.456191999987930e+002	2.957479e+000
3.456447999971837e+002	2.967269e+000
3.456959999939651e+002	2.962832e+000
3.457000000000000e+002	2.960945e+000
3.457560000844888e+002	2.917585e+000
3.458000000000000e+002	2.882348e+000
3.458064000096559e+002	2.878473e+000
3.458192000289676e+002	2.873694e+000
3.458448000675911e+002	2.877665e+000
3.458960001448380e+002	2.911515e+000
3.459000000000000e+002	2.915822e+000
3.459079997103240e+002	2.925228e+000
3.459239991309721e+002	2.940706e+000
3.459559979722683e+002	2.958951e+000
3.460000000000000e+002	2.968210e+000
3.460063997682593e+002	2.966337e+000
3.460191993047777e+002	2.961741e+000
3.460447983778146e+002	2.948676e+000
3.461000000000000e+002	2.912031e+000
3.461080069522230e+002	2.907260e+000
3.461240208566691e+002	2.902189e+000
3.461560486655611e+002	2.909081e+000
3.462000000000000e+002	2.939700e+000
3.462192166853353e+002	2.961059e+000
3.462448389324489e+002	2.982203e+000
3.462960834266762e+002	3.012252e+000
3.463000000000000e+002	3.013781e+000
3.463078331466477e+002	3.014621e+000
3.463234994399432e+002	3.013908e+000
3.463548320265341e+002	3.003166e+000
3.464000000000000e+002	2.975501e+000
3.464062665173182e+002	2.970658e+000
3.464187995519545e+002	2.963319e+000
3.464438656212273e+002	2.959346e+000
3.464939977597727e+002	2.972351e+000
3.465000000000000e+002	2.975974e+000
3.465300000000000e+002	2.997776e+000
3.465700000000000e+002	3.020782e+000
3.466000000000000e+002	3.034713e+000
3.466080000000000e+002	3.036065e+000
3.466240000000000e+002	3.035712e+000
3.466560000000000e+002	3.023348e+000
3.467000000000000e+002	2.991832e+000
3.467192000000000e+002	2.974963e+000
3.467448000000000e+002	2.962588e+000
3.467960000000000e+002	2.954744e+000
3.468000000000000e+002	2.955215e+000
3.468240000000001e+002	2.963562e+000
3.468560000000003e+002	2.976347e+000
3.469000000000000e+002	2.995683e+000
3.469064000000000e+002	2.997946e+000
3.469192000000001e+002	3.000619e+000
3.469448000000002e+002	2.997536e+000
3.469960000000004e+002	2.975223e+000
3.470000000000000e+002	2.972444e+000
3.470079999999991e+002	2.966411e+000
3.470239999999974e+002	2.956466e+000
3.470559999999939e+002	2.944658e+000
3.471000000000000e+002	2.938486e+000
3.471063999999993e+002	2.939778e+000
3.471191999999979e+002	2.943211e+000
3.471447999999951e+002	2.953938e+000
3.472000000000000e+002	2.985514e+000
3.472080000000208e+002	2.990358e+000
3.472240000000625e+002	2.997311e+000
3.472560000001459e+002	3.000791e+000
3.473000000000000e+002	2.992595e+000
3.473192000000501e+002	2.983679e+000
3.473448000001167e+002	2.975282e+000
3.473960000002501e+002	2.964322e+000
3.474000000000000e+002	2.963840e+000
3.474079999994997e+002	2.964192e+000
3.474239999984991e+002	2.966562e+000
3.474559999964979e+002	2.977648e+000
3.475000000000000e+002	3.000795e+000
3.475063999995998e+002	3.004825e+000
3.475191999987993e+002	3.011282e+000
3.475447999971983e+002	3.016900e+000
3.475959999939964e+002	3.014163e+000
3.476000000000000e+002	3.013052e+000
3.476240000360216e+002	3.003080e+000
3.476560000840503e+002	2.990735e+000
3.477000000000000e+002	2.974771e+000
3.477064000096057e+002	2.973175e+000
3.477192000288172e+002	2.971157e+000
3.477448000672403e+002	2.972457e+000
3.477960001440862e+002	2.985284e+000
3.478000000000000e+002	2.986942e+000
3.478079997118276e+002	2.990390e+000
3.478239991354827e+002	2.995584e+000
3.478559979827929e+002	2.999485e+000
3.479000000000000e+002	2.996774e+000
3.479191993083861e+002	2.990795e+000
3.479447983862343e+002	2.981789e+000
3.480000000000000e+002	2.960394e+000
3.480080069161388e+002	2.957805e+000
3.480240207484164e+002	2.954492e+000
3.480560484129717e+002	2.954968e+000
3.481000000000000e+002	2.964448e+000
3.481192165987332e+002	2.971768e+000
3.481448387303774e+002	2.978145e+000
3.481960829936658e+002	2.985251e+000
3.482078340126685e+002	2.984964e+000
3.482235020380054e+002	2.983268e+000
3.482548380886793e+002	2.976977e+000
3.483000000000000e+002	2.964123e+000
3.483062672101348e+002	2.962156e+000
3.483188016304043e+002	2.959232e+000
3.483438704709434e+002	2.957981e+000
3.483940081520216e+002	2.964479e+000
3.484000000000000e+002	2.966141e+000
3.484300000000000e+002	2.975872e+000
3.484700000000000e+002	2.985964e+000
3.485000000000000e+002	2.991955e+000
3.485080000000000e+002	2.992597e+000
3.485240000000000e+002	2.992785e+000
3.485560000000000e+002	2.988975e+000
3.486000000000000e+002	2.978526e+000
3.486192000000000e+002	2.973157e+000
3.486448000000000e+002	2.970304e+000
3.486960000000000e+002	2.971789e+000
3.487000000000000e+002	2.972366e+000
3.487559999999995e+002	2.984019e+000
3.488000000000000e+002	2.992427e+000
3.488063999999999e+002	2.993219e+000
3.488191999999998e+002	2.994061e+000
3.488447999999996e+002	2.992371e+000
3.488959999999991e+002	2.982526e+000
3.489000000000000e+002	2.981342e+000
3.489080000000017e+002	2.978834e+000
3.489240000000052e+002	2.974776e+000
3.489560000000122e+002	2.970303e+000
3.490000000000000e+002	2.968692e+000
3.490192000000042e+002	2.970832e+000
3.490448000000098e+002	2.974591e+000
3.491000000000000e+002	2.984422e+000
3.491079999999582e+002	2.985683e+000
3.491239999998746e+002	2.987184e+000
3.491559999997074e+002	2.986287e+000
3.492000000000000e+002	2.980202e+000
3.492191999998997e+002	2.975815e+000
3.492447999997659e+002	2.971847e+000
3.492959999994984e+002	2.967057e+000
3.493000000000000e+002	2.966884e+000
3.493080000010032e+002	2.967113e+000
3.493240000030096e+002	2.968178e+000
3.493560000070225e+002	2.972629e+000
3.494000000000000e+002	2.981639e+000
3.494192000024077e+002	2.985486e+000
3.494448000056179e+002	2.987064e+000
3.494960000120385e+002	2.984290e+000
3.495000000000000e+002	2.983693e+000
3.495239999277690e+002	2.979056e+000
3.495559998314609e+002	2.973932e+000
3.496000000000000e+002	2.968009e+000
3.496063999807384e+002	2.967568e+000
3.496191999422152e+002	2.967163e+000
3.496447998651688e+002	2.968514e+000
3.496959997110758e+002	2.975358e+000
3.497000000000000e+002	2.976159e+000
3.497080005778483e+002	2.977790e+000
3.497240017335449e+002	2.980313e+000
3.497560040449380e+002	2.982543e+000
3.498000000000000e+002	2.982104e+000
3.498448032359505e+002	2.976902e+000
3.499000000000000e+002	2.969978e+000
3.499079861316409e+002	2.969264e+000
3.499239583949227e+002	2.968580e+000
3.499559029214863e+002	2.970059e+000
3.500000000000000e+002	2.975660e+000
3.500191667159382e+002	2.979209e+000
3.500447223371891e+002	2.982234e+000
3.500958335796909e+002	2.985427e+000
3.501000000000000e+002	2.985496e+000
3.501083328406184e+002	2.985211e+000
3.501249985218550e+002	2.984328e+000
3.501583298843283e+002	2.981404e+000
3.502000000000000e+002	2.976442e+000
3.502066662724947e+002	2.975623e+000
3.502199988174840e+002	2.974465e+000
3.502466639074626e+002	2.974331e+000
3.502547141229503e+002	2.974267e+000
3.502627643384380e+002	2.974426e+000
3.502708145539257e+002	2.974808e+000
3.502788647694134e+002	2.975414e+000
3.502869149849011e+002	2.976244e+000
3.502949652003888e+002	2.977296e+000
3.503030154158765e+002	2.978572e+000
3.503242061031338e+002	2.981519e+000
3.503484240314279e+002	2.983696e+000
3.503968598880161e+002	2.986310e+000
3.504000000000000e+002	2.986387e+000
3.504062802239678e+002	2.986303e+000
3.504188406719034e+002	2.985906e+000
3.504439615677745e+002	2.984068e+000
3.504942033595169e+002	2.978352e+000
3.505000000000000e+002	2.977499e+000
3.505100000000000e+002	2.976182e+000
3.505300000000000e+002	2.974390e+000
3.505700000000000e+002	2.973394e+000
3.506000000000000e+002	2.974373e+000
3.506240000000000e+002	2.976406e+000
3.506560000000000e+002	2.978768e+000
3.507000000000000e+002	2.981646e+000
3.507064000000000e+002	2.981866e+000
3.507192000000000e+002	2.982021e+000
3.507448000000000e+002	2.981034e+000
3.508000000000000e+002	2.976070e+000
3.508240000000001e+002	2.973405e+000
3.508560000000003e+002	2.971820e+000
3.509000000000000e+002	2.971726e+000
3.509192000000001e+002	2.973030e+000
3.509448000000002e+002	2.975265e+000
3.510000000000000e+002	2.981033e+000
3.510079999999991e+002	2.981827e+000
3.510239999999974e+002	2.982952e+000
3.510559999999939e+002	2.983442e+000
3.511000000000000e+002	2.981925e+000
3.511191999999979e+002	2.980467e+000
3.511447999999951e+002	2.979343e+000
3.511959999999896e+002	2.978462e+000
3.512240000000625e+002	2.979424e+000
3.512560000001459e+002	2.981528e+000
3.513000000000000e+002	2.985315e+000
3.513192000000501e+002	2.986741e+000
3.513448000001167e+002	2.987106e+000
3.513960000002501e+002	2.985267e+000
3.514000000000000e+002	2.984958e+000
3.514239999984991e+002	2.982663e+000
3.514559999964979e+002	2.980081e+000
3.515000000000000e+002	2.977037e+000
3.515191999987993e+002	2.976443e+000
3.515447999971983e+002	2.976657e+000
3.516000000000000e+002	2.979042e+000
3.516240000360216e+002	2.980376e+000
3.516560000840503e+002	2.980738e+000
3.517000000000000e+002	2.979733e+000
3.518000000000000e+002	2.973779e+000
3.518079997118276e+002	2.973479e+000
3.518239991354827e+002	2.973175e+000
3.518559979827929e+002	2.973696e+000
3.519000000000000e+002	2.975819e+000
3.519191993083861e+002	2.977129e+000
3.519447983862343e+002	2.978073e+000
3.519959965419306e+002	2.978622e+000
3.520000000000000e+002	2.978579e+000
3.520240207484164e+002	2.977847e+000
3.520560484129717e+002	2.976673e+000
3.521000000000000e+002	2.974853e+000
3.521192165987332e+002	2.974369e+000
3.521448387303774e+002	2.974647e+000
3.522000000000000e+002	2.977003e+000
3.522235020380054e+002	2.978604e+000
3.522548380886793e+002	2.980071e+000
3.523000000000000e+002	2.981439e+000
3.523188016304043e+002	2.981372e+000
3.523438704709434e+002	2.980736e+000
3.524000000000000e+002	2.978177e+000
3.524100000000000e+002	2.977664e+000
3.524300000000000e+002	2.977045e+000
3.524700000000000e+002	2.977055e+000
3.525000000000000e+002	2.977896e+000
3.525240000000000e+002	2.979081e+000
3.525560000000000e+002	2.980320e+000
3.526000000000000e+002	2.981663e+000
3.526192000000000e+002	2.981754e+000
3.526448000000000e+002	2.981215e+000
3.527000000000000e+002	2.978793e+000
3.527239999999998e+002	2.977446e+000
3.527559999999995e+002	2.976395e+000
3.528000000000000e+002	2.975740e+000
3.528447999999996e+002	2.976312e+000
3.529000000000000e+002	2.977361e+000
3.529240000000052e+002	2.977617e+000
3.529560000000122e+002	2.977350e+000
3.530000000000000e+002	2.976336e+000
3.530192000000042e+002	2.975776e+000
3.530448000000098e+002	2.975529e+000
3.531000000000000e+002	2.975945e+000
3.532000000000000e+002	2.978931e+000
3.532191999998997e+002	2.979294e+000
3.532447999997659e+002	2.979302e+000
3.533000000000000e+002	2.978413e+000
3.533240000030096e+002	2.977728e+000
3.533560000070225e+002	2.977188e+000
3.534000000000000e+002	2.976842e+000
3.534192000024077e+002	2.977057e+000
3.534448000056179e+002	2.977680e+000
3.535000000000000e+002	2.979663e+000
3.535239999277690e+002	2.980414e+000
3.535559998314609e+002	2.980552e+000
3.536000000000000e+002	2.979826e+000
3.536191999422152e+002	2.979186e+000
3.536447998651688e+002	2.978697e+000
3.537000000000000e+002	2.978334e+000
3.538000000000000e+002	2.979634e+000
3.538192013868359e+002	2.979867e+000
3.538448032359505e+002	2.980006e+000
3.539000000000000e+002	2.979979e+000
3.539239583949227e+002	2.979702e+000
3.539559029214863e+002	2.979175e+000
3.540000000000000e+002	2.978280e+000
3.540191667159382e+002	2.977983e+000
3.540447223371891e+002	2.977980e+000
3.541000000000000e+002	2.978732e+000
3.541249985218550e+002	2.979298e+000
3.541583298843283e+002	2.979679e+000
3.542000000000000e+002	2.979798e+000
3.542466639074626e+002	2.979182e+000
3.542551465859556e+002	2.979042e+000
3.542636292644485e+002	2.978893e+000
3.542721119429415e+002	2.978735e+000
3.542805946214344e+002	2.978569e+000
3.542890772999273e+002	2.978394e+000
3.542975599784203e+002	2.978211e+000
3.543060426569132e+002	2.978019e+000
3.543242061031338e+002	2.977715e+000
3.543484240314279e+002	2.977550e+000
3.544000000000000e+002	2.977621e+000
3.545000000000000e+002	2.978623e+000
3.545300000000000e+002	2.978630e+000
3.545700000000000e+002	2.978262e+000
3.546000000000000e+002	2.977781e+000
3.546240000000000e+002	2.977503e+000
3.546560000000000e+002	2.977647e+000
3.547000000000000e+002	2.978392e+000
3.547192000000000e+002	2.978916e+000
3.547448000000000e+002	2.979409e+000
3.548000000000000e+002	2.980079e+000
3.548240000000001e+002	2.979955e+000
3.548560000000003e+002	2.979421e+000
3.549000000000000e+002	2.978294e+000
3.549192000000001e+002	2.977754e+000
3.549448000000002e+002	2.977386e+000
3.550000000000000e+002	2.977262e+000
3.551000000000000e+002	2.978372e+000
3.551447999999951e+002	2.978603e+000
3.552000000000000e+002	2.978638e+000
3.552240000000625e+002	2.978469e+000
3.552560000001459e+002	2.978071e+000
3.553000000000000e+002	2.977342e+000
3.553192000000501e+002	2.977074e+000
3.553448000001167e+002	2.977036e+000
3.554000000000000e+002	2.977566e+000
3.554239999984991e+002	2.977902e+000
3.554559999964979e+002	2.977925e+000
3.555000000000000e+002	2.977503e+000
3.555191999987993e+002	2.977193e+000
3.555447999971983e+002	2.977032e+000
3.556000000000000e+002	2.977167e+000
3.556560000840503e+002	2.977834e+000
3.558000000000000e+002	2.979107e+000
3.558300000000000e+002	2.979215e+000
3.559000000000000e+002	2.979148e+000
3.559240000000000e+002	2.979131e+000
3.559560000000000e+002	2.979304e+000
3.560000000000000e+002	2.979748e+000
3.560192000000000e+002	2.979973e+000
3.560448000000000e+002	2.980103e+000
3.561000000000000e+002	2.980059e+000
3.561240000000005e+002	2.979775e+000
3.561560000000011e+002	2.979239e+000
3.562000000000000e+002	2.978336e+000
3.562192000000003e+002	2.977972e+000
3.562448000000009e+002	2.977745e+000
3.563000000000000e+002	2.977750e+000
3.563559999999748e+002	2.978115e+000
3.564000000000000e+002	2.978201e+000
3.564447999999798e+002	2.977850e+000
3.565000000000000e+002	2.977040e+000
3.565240000002593e+002	2.976675e+000
3.565560000006051e+002	2.976426e+000
3.566000000000000e+002	2.976337e+000
3.566448000004841e+002	2.976680e+000
3.567000000000000e+002	2.977268e+000
3.567559999854776e+002	2.977917e+000
3.568199999688805e+002	2.978508e+000
3.569199999688805e+002	2.979238e+000
3.570000000000000e+002	2.979702e+000
3.570700000000000e+002	2.979685e+000
3.571000000000000e+002	2.979564e+000
3.571285714285714e+002	2.979397e+000
3.571571428571429e+002	2.979241e+000
3.571857142857143e+002	2.979097e+000
3.572142857142857e+002	2.978963e+000
3.572428571428571e+002	2.978840e+000
3.572714285714286e+002	2.978728e+000
3.573000000000000e+002	2.978628e+000
3.573300000000000e+002	2.978390e+000
3.573700000000000e+002	2.977854e+000
3.574000000000000e+002	2.977331e+000
3.575000000000000e+002	2.975516e+000
3.575192000000000e+002	2.975304e+000
3.575448000000000e+002	2.975190e+000
3.576000000000000e+002	2.975267e+000
3.577000000000000e+002	2.976520e+000
3.577448000000009e+002	2.977019e+000
3.578000000000000e+002	2.977343e+000
3.578239999999892e+002	2.977472e+000
3.578559999999748e+002	2.977820e+000
3.579000000000000e+002	2.978485e+000
3.579447999999798e+002	2.979165e+000
3.580080000000864e+002	2.979712e+000
3.580560000006051e+002	2.979708e+000
3.581000000000000e+002	2.979556e+000
3.581448000004841e+002	2.979435e+000
3.582000000000000e+002	2.979519e+000
3.582559999854776e+002	2.979570e+000
3.583000000000000e+002	2.979439e+000
3.583571428571429e+002	2.979154e+000
3.584142857142857e+002	2.978902e+000
3.584714285714286e+002	2.978683e+000
3.585285714285714e+002	2.978497e+000
3.585857142857143e+002	2.978344e+000
3.586428571428571e+002	2.978225e+000
3.587000000000000e+002	2.978138e+000
3.587560003485370e+002	2.978270e+000
3.588000000000000e+002	2.978529e+000
3.589000000000000e+002	2.979259e+000
3.589559916351102e+002	2.979764e+000
3.590000000000000e+002	2.980281e+000
3.590447933080882e+002	2.980702e+000
3.591000000000000e+002	2.980942e+000
3.591562007573551e+002	2.981150e+000
3.592000000000000e+002	2.981459e+000
3.592449606058841e+002	2.981710e+000
3.593000000000000e+002	2.981766e+000
3.595000000000000e+002	2.981352e+000
3.595700000000000e+002	2.980976e+000
3.596000000000000e+002	2.980719e+000
3.596560000000000e+002	2.980393e+000
3.597000000000000e+002	2.980335e+000
3.598000000000000e+002	2.980522e+000
3.598560000000003e+002	2.980395e+000
3.599000000000000e+002	2.980140e+000
3.599192000000001e+002	2.980047e+000
3.599448000000002e+002	2.980077e+000
3.600000000000000e+002	2.980438e+000
3.600559999999939e+002	2.980899e+000
3.601000000000000e+002	2.981050e+000
3.601191999999979e+002	2.980949e+000
3.601447999999951e+002	2.980611e+000
3.602000000000000e+002	2.979490e+000
3.602240000000625e+002	2.978977e+000
3.602560000001459e+002	2.978646e+000
3.603000000000000e+002	2.978564e+000
3.604000000000000e+002	2.979283e+000
3.604559999964979e+002	2.979377e+000
3.605000000000000e+002	2.979274e+000
3.606000000000000e+002	2.978811e+000
3.606560000840503e+002	2.978823e+000
3.607000000000000e+002	2.979000e+000
3.607428571428571e+002	2.979256e+000
3.607857142857143e+002	2.979488e+000
3.608285714285714e+002	2.979696e+000
3.608714285714286e+002	2.979881e+000
3.609142857142857e+002	2.980042e+000
3.609571428571429e+002	2.980179e+000
3.610000000000000e+002	2.980292e+000
3.610559979827921e+002	2.980613e+000
3.611000000000000e+002	2.981004e+000
3.611191993083859e+002	2.981148e+000
3.611447983862337e+002	2.981179e+000
3.612000000000000e+002	2.980937e+000
3.612560484129900e+002	2.980572e+000
3.613000000000000e+002	2.980488e+000
3.614000000000000e+002	2.980629e+000
3.614548380882400e+002	2.980489e+000
3.615000000000000e+002	2.980215e+000
3.615438704705920e+002	2.980000e+000
3.616000000000000e+002	2.979980e+000
3.616428571428572e+002	2.980108e+000
3.616857142857143e+002	2.980224e+000
3.617285714285715e+002	2.980328e+000
3.617714285714285e+002	2.980420e+000
3.618142857142857e+002	2.980500e+000
3.618571428571428e+002	2.980568e+000
3.619000000000000e+002	2.980624e+000
3.619700000000000e+002	2.980987e+000
3.620000000000000e+002	2.981239e+000
3.620560000000000e+002	2.981557e+000
3.621000000000000e+002	2.981610e+000
3.624000000000000e+002	2.981179e+000
3.624559999999987e+002	2.980936e+000
3.625000000000000e+002	2.980600e+000
3.625447999999989e+002	2.980328e+000
3.626000000000000e+002	2.980249e+000
3.629000000000000e+002	2.980716e+000
3.629700000000000e+002	2.981059e+000
3.630000000000000e+002	2.981303e+000
3.630560000000000e+002	2.981610e+000
3.631000000000000e+002	2.981655e+000
3.631448000000000e+002	2.981696e+000
3.632000000000000e+002	2.981956e+000
3.632559999999995e+002	2.982147e+000
3.633063999999999e+002	2.982080e+000
3.633959999999991e+002	2.981300e+000
3.634000000000000e+002	2.981254e+000
3.634560000000122e+002	2.980833e+000
3.635000000000000e+002	2.980709e+000
3.637000000000000e+002	2.980836e+000
3.637559999997066e+002	2.980654e+000
3.638000000000000e+002	2.980360e+000
3.638447999997653e+002	2.980123e+000
3.639000000000000e+002	2.980082e+000
3.639560000070408e+002	2.980033e+000
3.640000000000000e+002	2.979832e+000
3.640448000056326e+002	2.979671e+000
3.641000000000000e+002	2.979712e+000
3.642000000000000e+002	2.980086e+000
3.642447998648173e+002	2.980354e+000
3.643000000000000e+002	2.980859e+000
3.643560040554817e+002	2.981244e+000
3.644000000000000e+002	2.981344e+000
3.646000000000000e+002	2.981146e+000
3.646559026684394e+002	2.980909e+000
3.647000000000000e+002	2.980577e+000
3.647447221347514e+002	2.980309e+000
3.648000000000000e+002	2.980233e+000
3.649000000000000e+002	2.980450e+000
3.649466687659651e+002	2.980373e+000
3.650000000000000e+002	2.980093e+000
3.650373350127721e+002	2.979904e+000
3.651000000000000e+002	2.979895e+000
3.652000000000000e+002	2.980214e+000
3.652477888163483e+002	2.980487e+000
3.653000000000000e+002	2.980948e+000
3.653382310530786e+002	2.981247e+000
3.654000000000000e+002	2.981408e+000
3.654262155792539e+002	2.981138e+000
3.654611696849258e+002	2.980385e+000
3.655000000000000e+002	2.979220e+000
3.655209724634031e+002	2.978580e+000
3.655489357479406e+002	2.978135e+000
3.656000000000000e+002	2.977911e+000
3.657000000000000e+002	2.978826e+000
3.657626377573640e+002	2.979003e+000
3.658000000000000e+002	2.978953e+000
3.659000000000000e+002	2.978587e+000
3.659400881647130e+002	2.978590e+000
3.660000000000000e+002	2.978842e+000
3.660091630090773e+002	2.978908e+000
3.661000000000000e+002	2.979477e+000
3.661513128508327e+002	2.979897e+000
3.662000000000000e+002	2.980433e+000
3.662410502806661e+002	2.980813e+000
3.663000000000000e+002	2.981048e+000
3.663656804490657e+002	2.981291e+000
3.664000000000000e+002	2.981534e+000
3.664525443592526e+002	2.981792e+000
3.665000000000000e+002	2.981817e+000
3.666000000000000e+002	2.981559e+000
3.666672567798433e+002	2.981161e+000
3.667000000000000e+002	2.980864e+000
3.668000000000000e+002	2.979924e+000
3.668430443390997e+002	2.979751e+000
3.669000000000000e+002	2.979777e+000
3.671000000000000e+002	2.980381e+000
3.671700000000000e+002	2.980216e+000
3.672000000000000e+002	2.980039e+000
